charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,7AZHULG4HGDRB64AFATKT5DD2OSJBR57,crawl-data/CC-MAIN-2019-09/segments/1550247482347.44/warc/CC-MAIN-20190217172628-20190217194628-00200.warc.gz,eng,78051,text/html,text/html,940464189,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,OSY3E2CPS3XMWCKAU3OMH625BMR4FYD5,crawl-data/CC-MAIN-2019-09/segments/1550247482478.14/warc/CC-MAIN-20190217192932-20190217214932-00200.warc.gz,eng,77941,text/html,text/html,918451924,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,7SJ64AB34BIZ2U7SV52NZAA6QOYLVW74,crawl-data/CC-MAIN-2019-09/segments/1550247482788.21/warc/CC-MAIN-20190217213235-20190217235235-00200.warc.gz,eng,77740,text/html,text/html,962754264,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,4FJCMHCEUF7UYDKIEUGQSPKP4DDIAHNQ,crawl-data/CC-MAIN-2019-09/segments/1550247488374.18/warc/CC-MAIN-20190218200135-20190218222135-00200.warc.gz,eng,68818,text/html,text/html,931348937,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/"
WXTRG2YNJ3TP7D3P2UKLYIHCHZDKXTFV,crawl-data/CC-MAIN-2019-09/segments/1550247488490.40/robotstxt/CC-MAIN-20190218220415-20190219002415-00583.warc.gz,68133,text/html,text/html,2349524,200,2.01902E+13,https://www.nytimes.com,"com,nytimes)/",,
UTF-8,CKPOSZOOWIKDAGPVY77Y3TXQNHVSG35J,crawl-data/CC-MAIN-2019-09/segments/1550247488490.40/warc/CC-MAIN-20190218220415-20190219002415-00200.warc.gz,eng,68271,text/html,text/html,937816298,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,VV7VHA7CMY3KFUEUDRNOI5I6SCCMY3D5,crawl-data/CC-MAIN-2019-09/segments/1550247489729.11/warc/CC-MAIN-20190219081639-20190219103639-00200.warc.gz,eng,67350,text/html,text/html,930610177,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,UGNOMPWHDTG4EQS6CHWJBLDZXV4K2WZT,crawl-data/CC-MAIN-2019-09/segments/1550247490806.45/warc/CC-MAIN-20190219162843-20190219184843-00200.warc.gz,eng,87671,text/html,text/html,905359238,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/"
TUGXTBFSLW4BIYP2MYQ7I65PH54PVCR3,crawl-data/CC-MAIN-2019-09/segments/1550247495001.53/robotstxt/CC-MAIN-20190220125916-20190220151916-00583.warc.gz,74514,text/html,text/html,3515335,200,2.01902E+13,https://www.nytimes.com,"com,nytimes)/",,
UTF-8,GTKAVAPLO7ND5PV5EZIDDR2RKG4TUGQ5,crawl-data/CC-MAIN-2019-09/segments/1550247495001.53/warc/CC-MAIN-20190220125916-20190220151916-00200.warc.gz,eng,74483,text/html,text/html,903932811,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,7W3JQINPIJ7BVWIUUL7PETKDTM36NNE6,crawl-data/CC-MAIN-2019-09/segments/1550247495147.61/warc/CC-MAIN-20190220150139-20190220172139-00200.warc.gz,eng,78664,text/html,text/html,889923101,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/"
SDYHT6TTJOCHDDJKSBHK2ZFYJ5AFUGYA,crawl-data/CC-MAIN-2019-09/segments/1550247500089.84/robotstxt/CC-MAIN-20190221051342-20190221073342-00583.warc.gz,74488,text/html,text/html,2564953,200,2.01902E+13,https://www.nytimes.com,"com,nytimes)/",,
UTF-8,SLEB4P7J3EFK6W52AOMJ2PC2YCOVU73V,crawl-data/CC-MAIN-2019-09/segments/1550247500089.84/warc/CC-MAIN-20190221051342-20190221073342-00200.warc.gz,eng,72926,text/html,text/html,928415364,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,FQPTXDWMGZKBZI34BM3YBTY2MMSLFSZY,crawl-data/CC-MAIN-2019-09/segments/1550247503844.68/warc/CC-MAIN-20190221091728-20190221113728-00200.warc.gz,eng,69313,text/html,text/html,905393906,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,TT3MQQ2IHFDTCZUMAHKY3LBT2XSWVHXK,crawl-data/CC-MAIN-2019-09/segments/1550247506094.64/warc/CC-MAIN-20190221172909-20190221194909-00200.warc.gz,eng,89550,text/html,text/html,900820687,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/"
TP23PCSHB5FME5UA7JBJY6FF5L5WMCJ4,crawl-data/CC-MAIN-2019-09/segments/1550247511174.69/robotstxt/CC-MAIN-20190221213219-20190221235219-00583.warc.gz,74693,text/html,text/html,2570034,200,2.01902E+13,https://www.nytimes.com,"com,nytimes)/",,
42TUBD6EWWXBONMN42YXY2XQDR2C2R73,crawl-data/CC-MAIN-2019-09/segments/1550247512461.73/robotstxt/CC-MAIN-20190222013546-20190222035546-00583.warc.gz,80628,text/html,text/html,2693093,200,2.01902E+13,https://www.nytimes.com,"com,nytimes)/",,
UTF-8,4HNOVU7ADYBJENLFFHBTRWL5BSLPNRZE,crawl-data/CC-MAIN-2019-09/segments/1550247512461.73/warc/CC-MAIN-20190222013546-20190222035546-00200.warc.gz,eng,82280,text/html,text/html,895283550,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,57ADOHAN2MLWW5FUZT4AJDXUW4OTRQ2D,crawl-data/CC-MAIN-2019-09/segments/1550247513222.88/warc/CC-MAIN-20190222033812-20190222055812-00200.warc.gz,eng,82345,text/html,text/html,890667395,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,TIJDZAZQKQZLSWADFL33UJ6ET4PA2NXV,crawl-data/CC-MAIN-2019-09/segments/1550247513661.77/warc/CC-MAIN-20190222054002-20190222080002-00200.warc.gz,eng,82773,text/html,text/html,930532629,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/"
LT2QRGFHKFWJ3Y2AC733LLLYEKS463DJ,crawl-data/CC-MAIN-2019-09/segments/1550247514804.76/robotstxt/CC-MAIN-20190222074154-20190222100154-00200.warc.gz,82437,text/html,text/html,2582713,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/",,
UTF-8,U5RT6JQR6SZUFCBD75FRJRD2Y2N65COS,crawl-data/CC-MAIN-2019-09/segments/1550247517815.83/warc/CC-MAIN-20190222114817-20190222140817-00200.warc.gz,eng,82582,text/html,text/html,902467973,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,QA7DFCIKNX223GKOUEWUXJGW37OHVFTF,crawl-data/CC-MAIN-2019-09/segments/1550247518425.87/warc/CC-MAIN-20190222135147-20190222161147-00200.warc.gz,eng,84456,text/html,text/html,912957898,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,2UXPNIG4NAUI35MU3BXDH4ZD4RWRIP5Q,crawl-data/CC-MAIN-2019-09/segments/1550247518497.90/warc/CC-MAIN-20190222155556-20190222181556-00200.warc.gz,eng,74088,text/html,text/html,942486906,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,MNCXQZV6EZ4ST2R2EHWICZU634Z6XI6W,crawl-data/CC-MAIN-2019-09/segments/1550247522457.72/warc/CC-MAIN-20190222180107-20190222202107-00200.warc.gz,eng,78459,text/html,text/html,913000771,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/"
NQDM34IQYZ3PKKOVFOU24IRKGPSUQNSL,crawl-data/CC-MAIN-2019-09/segments/1550249406966.99/robotstxt/CC-MAIN-20190222220601-20190223002601-00583.warc.gz,82511,text/html,text/html,2508665,200,2.01902E+13,https://www.nytimes.com,"com,nytimes)/",,
UTF-8,NQDM34IQYZ3PKKOVFOU24IRKGPSUQNSL,crawl-data/CC-MAIN-2019-09/segments/1550249406966.99/warc/CC-MAIN-20190222220601-20190223002601-00200.warc.gz,eng,82507,text/html,text/html,928348880,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,HXGQIMLZRV573PEZ7XRIEHK2NAXKFHAM,crawl-data/CC-MAIN-2019-09/segments/1550249414450.79/warc/CC-MAIN-20190223001001-20190223023001-00200.warc.gz,eng,91704,text/html,text/html,899032009,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/"
EXSWOJFDIECHOS3HL5POPPCT5GMEARX4,crawl-data/CC-MAIN-2019-09/segments/1550249490870.89/robotstxt/CC-MAIN-20190223061816-20190223083816-00583.warc.gz,91703,text/html,text/html,2817280,200,2.01902E+13,https://www.nytimes.com,"com,nytimes)/",,
UTF-8,HVFOYQLMRTNFQZFMC6KKKI5ZM5BENIPE,crawl-data/CC-MAIN-2019-09/segments/1550249490870.89/warc/CC-MAIN-20190223061816-20190223083816-00200.warc.gz,eng,92085,text/html,text/html,897356194,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,Y2AUFGU7MSZWBSA6PEK5H73AGBMARUOY,crawl-data/CC-MAIN-2019-09/segments/1550249495888.71/warc/CC-MAIN-20190223082039-20190223104039-00200.warc.gz,eng,92060,text/html,text/html,910348904,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,5FEKHL4YNHDHG4LGLTPGZU7KJKF2ERHK,crawl-data/CC-MAIN-2019-09/segments/1550249500704.80/warc/CC-MAIN-20190223102155-20190223124155-00200.warc.gz,eng,85088,text/html,text/html,931898646,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,JOWOMQIKIMHXQTM3DUHOFB73HH46GEMB,crawl-data/CC-MAIN-2019-09/segments/1550249501174.94/warc/CC-MAIN-20190223122420-20190223144420-00200.warc.gz,eng,84771,text/html,text/html,936890591,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/"
RFBNR5RRGBUUWKSCXNPZB4DRPHZEZQXO,crawl-data/CC-MAIN-2019-09/segments/1550249504746.91/robotstxt/CC-MAIN-20190223142639-20190223164639-00583.warc.gz,83523,text/html,text/html,2687237,200,2.01902E+13,https://www.nytimes.com,"com,nytimes)/",,
UTF-8,D42327KKBOPCBGRBSSUFYAJDIU3S747L,crawl-data/CC-MAIN-2019-09/segments/1550249504746.91/warc/CC-MAIN-20190223142639-20190223164639-00200.warc.gz,eng,83492,text/html,text/html,903194626,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,NFNUC44WB533G5ATRTIHVOFXYDYKY3TS,crawl-data/CC-MAIN-2019-09/segments/1550249508792.98/warc/CC-MAIN-20190223162938-20190223184938-00200.warc.gz,eng,83640,text/html,text/html,918614597,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,PXJPI2HMNB6JCMRMDVCTSYPYNWXRGFIS,crawl-data/CC-MAIN-2019-09/segments/1550249530087.75/warc/CC-MAIN-20190223183059-20190223205059-00200.warc.gz,eng,83740,text/html,text/html,909384096,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,JGQD7T355PR7RLGDMQXXGCOFZUDXEGZU,crawl-data/CC-MAIN-2019-09/segments/1550249556231.85/warc/CC-MAIN-20190223223440-20190224005440-00200.warc.gz,eng,83234,text/html,text/html,913746355,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,2PFUPQ7W4P7BHGYWB67GSXTBLPH3AJUB,crawl-data/CC-MAIN-2019-09/segments/1550249578748.86/warc/CC-MAIN-20190224023850-20190224045850-00200.warc.gz,eng,82803,text/html,text/html,890960688,200,2.01902E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,EPOKHGYHSRVE6DH2YUB7CZO2JQ33UBMH,crawl-data/CC-MAIN-2019-13/segments/1552912201882.11/warc/CC-MAIN-20190319012213-20190319034213-00280.warc.gz,eng,82424,text/html,text/html,872576396,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,IVVQCZRJ2SPO4JYVVEBDS5RMKJNBRY6T,crawl-data/CC-MAIN-2019-13/segments/1552912201885.28/warc/CC-MAIN-20190319032352-20190319054352-00280.warc.gz,eng,82410,text/html,text/html,844877130,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
NT5M4IT2NOBICQNA3C62CBKWOG5DA7EZ,crawl-data/CC-MAIN-2019-13/segments/1552912201904.55/robotstxt/CC-MAIN-20190319052517-20190319074517-00503.warc.gz,80297,text/html,text/html,3561512,200,2.01903E+13,https://www.nytimes.com,"com,nytimes)/",,
UTF-8,SOTFTEGVWC6EBGK23Q32ZRFLKLRIHWWK,crawl-data/CC-MAIN-2019-13/segments/1552912201904.55/warc/CC-MAIN-20190319052517-20190319074517-00280.warc.gz,eng,80059,text/html,text/html,851148372,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,CUNUSHO7A7Z5XML2UVMU35RX4J2FVFV7,crawl-data/CC-MAIN-2019-13/segments/1552912201996.61/warc/CC-MAIN-20190319143502-20190319165502-00280.warc.gz,eng,74641,text/html,text/html,863001982,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
BD46OYFSXQNHJVV34HU7M43HZUQ3UFVL,crawl-data/CC-MAIN-2019-13/segments/1552912202003.56/robotstxt/CC-MAIN-20190319163636-20190319185636-00503.warc.gz,76040,text/html,text/html,3580958,200,2.01903E+13,https://www.nytimes.com,"com,nytimes)/",,
UTF-8,LENCRYTGVDWPINRG6G5OXZFTPT5C7UZ3,crawl-data/CC-MAIN-2019-13/segments/1552912202003.56/warc/CC-MAIN-20190319163636-20190319185636-00280.warc.gz,eng,77391,text/html,text/html,871158354,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,EZKVFEQNU572CELILNSOAYTDJ2DIRM7X,crawl-data/CC-MAIN-2019-13/segments/1552912202125.41/warc/CC-MAIN-20190319183735-20190319205735-00280.warc.gz,eng,84889,text/html,text/html,878313060,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,634XM743WQZU44JSLBKXAC77NNO3CP2E,crawl-data/CC-MAIN-2019-13/segments/1552912202471.4/warc/CC-MAIN-20190320210433-20190320232433-00280.warc.gz,eng,88823,text/html,text/html,874275717,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,UN55IMMY7TB7NYLLR6R4TBIBTC4W33YW,crawl-data/CC-MAIN-2019-13/segments/1552912202474.26/warc/CC-MAIN-20190320230554-20190321012554-00280.warc.gz,eng,87751,text/html,text/html,865765981,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,ZDOU4UOPXMM245C6C5ZRFR2EYRGZBMRD,crawl-data/CC-MAIN-2019-13/segments/1552912202496.35/warc/CC-MAIN-20190321051516-20190321073516-00280.warc.gz,eng,78327,text/html,text/html,854803368,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
7PM6DNF56NENFW4YXRSNAPW26IPPAW5T,crawl-data/CC-MAIN-2019-13/segments/1552912202510.47/robotstxt/CC-MAIN-20190321092320-20190321114320-00503.warc.gz,80133,text/html,text/html,3479574,200,2.01903E+13,https://www.nytimes.com,"com,nytimes)/",,
UTF-8,OXST7DXI3KFNJVEYZELOXGBIMCNZO5AB,crawl-data/CC-MAIN-2019-13/segments/1552912202689.76/warc/CC-MAIN-20190322200215-20190322222215-00280.warc.gz,eng,90407,text/html,text/html,853577759,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,PMLKR6LG5KK7PNGMYQ55QOKYN33KPENK,crawl-data/CC-MAIN-2019-13/segments/1552912202723.74/warc/CC-MAIN-20190323040640-20190323062640-00280.warc.gz,eng,84861,text/html,text/html,841934445,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,6KXVUCJGVMJ2IVLTG7WN34MKLRUMGGHZ,crawl-data/CC-MAIN-2019-13/segments/1552912202872.8/warc/CC-MAIN-20190323141433-20190323163433-00280.warc.gz,eng,101725,text/html,text/html,843886017,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
KAIFS237QV3DH2TPLUMDZ5XDGN5EBDX5,crawl-data/CC-MAIN-2019-13/segments/1552912202889.30/robotstxt/CC-MAIN-20190323161556-20190323183556-00503.warc.gz,102064,text/html,text/html,2988676,200,2.01903E+13,https://www.nytimes.com,"com,nytimes)/",,
2PEOIYDSSRHHSZEYDW2TUE5526BENDB7,crawl-data/CC-MAIN-2019-13/segments/1552912203021.14/robotstxt/CC-MAIN-20190323201804-20190323223804-00503.warc.gz,99175,text/html,text/html,2924854,200,2.01903E+13,https://www.nytimes.com,"com,nytimes)/",,
UTF-8,SW4YDQT7SQ3AJX4RH6FYGLBU5ZQEQSR3,crawl-data/CC-MAIN-2019-13/segments/1552912203021.14/warc/CC-MAIN-20190323201804-20190323223804-00280.warc.gz,eng,99180,text/html,text/html,848782482,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,PCE3YDIH7VDJKYS3N5STNY4AAUTUFRSH,crawl-data/CC-MAIN-2019-13/segments/1552912203093.63/warc/CC-MAIN-20190323221914-20190324003914-00280.warc.gz,eng,99282,text/html,text/html,872074216,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,U2N7O3OMZZ6MF7XA654FJ6FTTTEW73J2,crawl-data/CC-MAIN-2019-13/segments/1552912203168.70/warc/CC-MAIN-20190324022143-20190324044143-00280.warc.gz,eng,97534,text/html,text/html,849084538,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
B2LUGT3ENNKNYSLLACLRPJM76VBTCVII,crawl-data/CC-MAIN-2019-13/segments/1552912203378.92/robotstxt/CC-MAIN-20190324063449-20190324085449-00503.warc.gz,97196,text/html,text/html,3049995,200,2.01903E+13,https://www.nytimes.com,"com,nytimes)/",,
UTF-8,B2LUGT3ENNKNYSLLACLRPJM76VBTCVII,crawl-data/CC-MAIN-2019-13/segments/1552912203378.92/warc/CC-MAIN-20190324063449-20190324085449-00280.warc.gz,eng,97198,text/html,text/html,856273265,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
WLQYTVFXPC2PXBBAAYWAIA3VXWW7XPXL,crawl-data/CC-MAIN-2019-13/segments/1552912203409.36/robotstxt/CC-MAIN-20190324083551-20190324105551-00503.warc.gz,97199,text/html,text/html,2902890,200,2.01903E+13,https://www.nytimes.com,"com,nytimes)/",,
UTF-8,WLQYTVFXPC2PXBBAAYWAIA3VXWW7XPXL,crawl-data/CC-MAIN-2019-13/segments/1552912203409.36/warc/CC-MAIN-20190324083551-20190324105551-00280.warc.gz,eng,97200,text/html,text/html,846635818,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,ME5XBDOZOVNZCT6UMHIP5BCJO6QMSRAO,crawl-data/CC-MAIN-2019-13/segments/1552912203438.69/warc/CC-MAIN-20190324103739-20190324125739-00280.warc.gz,eng,95460,text/html,text/html,835427677,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,N3RSEBPVZUXVF4C25RQBBNMGW2ERQWAT,crawl-data/CC-MAIN-2019-13/segments/1552912203462.50/warc/CC-MAIN-20190324145706-20190324171706-00280.warc.gz,eng,88824,text/html,text/html,841693921,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
NT6EIQUIOMV53UVGOUKV7ZCNCDTBSRPQ,crawl-data/CC-MAIN-2019-13/segments/1552912203464.67/robotstxt/CC-MAIN-20190324165854-20190324191854-00503.warc.gz,86889,text/html,text/html,2954912,200,2.01903E+13,https://www.nytimes.com,"com,nytimes)/",,
UTF-8,NT6EIQUIOMV53UVGOUKV7ZCNCDTBSRPQ,crawl-data/CC-MAIN-2019-13/segments/1552912203464.67/warc/CC-MAIN-20190324165854-20190324191854-00280.warc.gz,eng,86886,text/html,text/html,846788127,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,KLOCOJAWROM7WGBEIZQ577MA5TVYDGMW,crawl-data/CC-MAIN-2019-13/segments/1552912203493.88/warc/CC-MAIN-20190324210143-20190324232143-00280.warc.gz,eng,75177,text/html,text/html,839553086,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
USLXC6IHHPHSESDUVPKXVB73AVJ4Y5VB,crawl-data/CC-MAIN-2019-13/segments/1552912203842.71/robotstxt/CC-MAIN-20190325072024-20190325094024-00280.warc.gz,90311,text/html,text/html,3262312,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/",,
MKH3HMK6LS2KXERQJBAX2X4K3PLSJO23,crawl-data/CC-MAIN-2019-13/segments/1552912203865.15/robotstxt/CC-MAIN-20190325092147-20190325114147-00503.warc.gz,90977,text/html,text/html,2974440,200,2.01903E+13,https://www.nytimes.com,"com,nytimes)/",,
UTF-8,MKH3HMK6LS2KXERQJBAX2X4K3PLSJO23,crawl-data/CC-MAIN-2019-13/segments/1552912203865.15/warc/CC-MAIN-20190325092147-20190325114147-00280.warc.gz,eng,90974,text/html,text/html,850298995,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,EETH2B4I7D323DG7BVHJM4AGKENS4MNE,crawl-data/CC-MAIN-2019-13/segments/1552912203947.59/warc/CC-MAIN-20190325112917-20190325134917-00280.warc.gz,eng,84691,text/html,text/html,859292076,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,LTKOG2N62RSZFW7OJIOMCHKZ76U2AH62,crawl-data/CC-MAIN-2019-13/segments/1552912204077.10/warc/CC-MAIN-20190325153323-20190325175323-00280.warc.gz,eng,87222,text/html,text/html,850969538,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,A47JSJCNGUHTIYXGE5SUZXTNZMHDTF5C,crawl-data/CC-MAIN-2019-13/segments/1552912204300.90/warc/CC-MAIN-20190325194225-20190325220225-00280.warc.gz,eng,81106,text/html,text/html,848078635,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,M65HHHNWZO5ULJ4XVVIUGNRYVSYXBYSC,crawl-data/CC-MAIN-2019-13/segments/1552912204736.6/warc/CC-MAIN-20190325234449-20190326020449-00280.warc.gz,eng,81934,text/html,text/html,853936173,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,VJICVKS76GPRN6D6F4PT4LHVACOU3FPI,crawl-data/CC-MAIN-2019-13/segments/1552912204857.82/warc/CC-MAIN-20190326054828-20190326080828-00280.warc.gz,eng,82878,text/html,text/html,840166588,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,JYV34325JE43X4VW3CVRFHC2ONBSNLYM,crawl-data/CC-MAIN-2019-13/segments/1552912204885.27/warc/CC-MAIN-20190326075019-20190326101019-00280.warc.gz,eng,82886,text/html,text/html,844884156,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,R3BMQCBVB6Q7S6WJ7ZRMLDNEVQI7IUR3,crawl-data/CC-MAIN-2019-13/segments/1552912205163.72/warc/CC-MAIN-20190326115319-20190326141319-00280.warc.gz,eng,84566,text/html,text/html,870765237,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
GMPZAUOM6SVNQSKGPLMRPSPQL3CCJKPB,crawl-data/CC-MAIN-2019-13/segments/1552912205597.84/robotstxt/CC-MAIN-20190326160044-20190326182044-00503.warc.gz,84858,text/html,text/html,3433139,200,2.01903E+13,https://www.nytimes.com,"com,nytimes)/",,
UTF-8,H5EWZKDH5VFDH5QE5SAWUE4YTMR3JIDI,crawl-data/CC-MAIN-2019-13/segments/1552912205597.84/warc/CC-MAIN-20190326160044-20190326182044-00280.warc.gz,eng,90062,text/html,text/html,855047330,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
PR2ZCRWF3BKY2YWB6ZS47SASDMAGOXFV,crawl-data/CC-MAIN-2019-13/segments/1552912205600.75/robotstxt/CC-MAIN-20190326180238-20190326202238-00503.warc.gz,90596,text/html,text/html,3334435,200,2.01903E+13,https://www.nytimes.com,"com,nytimes)/",,
UTF-8,KAWZDABXBIYUXWQDY7JIN7HPYUEG774Q,crawl-data/CC-MAIN-2019-13/segments/1552912205600.75/warc/CC-MAIN-20190326180238-20190326202238-00280.warc.gz,eng,90501,text/html,text/html,846077116,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
DWOEEUKCZZVZD7C6USS7ZMT34TAMS5YA,crawl-data/CC-MAIN-2019-13/segments/1552912206677.94/robotstxt/CC-MAIN-20190326220507-20190327002507-00280.warc.gz,93218,text/html,text/html,2807884,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/",,
UTF-8,R5T2OHCGYAKWLNJMVFUQBHAELKP7TNN2,crawl-data/CC-MAIN-2019-13/segments/1552912207618.95/warc/CC-MAIN-20190327020750-20190327042750-00280.warc.gz,eng,91913,text/html,text/html,853324033,200,2.01903E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,TLCSYI2AELDSYHSXNNRFT4ZGID5IFZ3D,crawl-data/CC-MAIN-2019-04/segments/1547583656897.10/warc/CC-MAIN-20190116052151-20190116074151-00200.warc.gz,eng,81322,text/html,text/html,844765008,200,2.01901E+13,https://www.nytimes.com/,"com,nytimes)/"
26WQTIAGLK7THAU6NNZLKBFVVPBAESWH,crawl-data/CC-MAIN-2019-04/segments/1547583657151.48/robotstxt/CC-MAIN-20190116093643-20190116115643-00583.warc.gz,74500,text/html,text/html,2811349,200,2.01901E+13,https://www.nytimes.com,"com,nytimes)/",,
UTF-8,6T2NOHLK7UOPS5CT6CZCXTTZUIF2NAZO,crawl-data/CC-MAIN-2019-04/segments/1547583657151.48/warc/CC-MAIN-20190116093643-20190116115643-00200.warc.gz,eng,74462,text/html,text/html,879059801,200,2.01901E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,HKH7Y6XNTUUNNDJ4K6UULTYVQDDGPZV2,crawl-data/CC-MAIN-2019-04/segments/1547583657510.42/warc/CC-MAIN-20190116134421-20190116160421-00200.warc.gz,eng,76275,text/html,text/html,904010131,200,2.01901E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,7JA7UXIFBNR4XA3WWBRRWOR4D6ZIDMGO,crawl-data/CC-MAIN-2019-04/segments/1547583657555.87/warc/CC-MAIN-20190116154927-20190116180927-00200.warc.gz,eng,76830,text/html,text/html,906452880,200,2.01901E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,LQDJ7WMDEXZXF2DV2Y3X6F63MRVXJIVS,crawl-data/CC-MAIN-2019-04/segments/1547583657557.2/warc/CC-MAIN-20190116175238-20190116201238-00200.warc.gz,eng,91048,text/html,text/html,875598973,200,2.01901E+13,https://www.nytimes.com/,"com,nytimes)/"
UTF-8,E7DFJG4DMITJOCU77QBY7Y6S6QHPX4R4,crawl-data/CC-MAIN-2019-04/segments/1547583657867.24/warc/CC-MAIN-20190116195543-20190116221543-00200.warc.gz,eng,95878,text/html,text/html,878065392,200,2.01901E+13,https://www.nytimes.com/,"com,nytimes)/"
